,tmsp,country,amount,success,PSP,3D_secured,card,time_diff_cum
42682,2/19/2019 4:28,Switzerland,120,1,Goldcard,0,Diners,4249654
42683,2/19/2019 4:38,Germany,97,0,UK_Card,0,Master,4250227
42684,2/19/2019 4:40,Germany,301,0,Simplecard,1,Visa,4250387
42685,2/19/2019 4:41,Germany,301,0,Simplecard,1,Visa,4250397
42686,2/19/2019 4:41,Germany,301,1,Simplecard,1,Visa,4250400
42687,2/19/2019 4:44,Germany,110,0,Moneycard,1,Diners,4250576
42688,2/19/2019 4:45,Austria,154,0,Simplecard,0,Master,4250656
42689,2/19/2019 4:45,Austria,154,0,UK_Card,0,Master,4250672
42690,2/19/2019 4:47,Austria,344,1,Goldcard,0,Diners,4250762
42691,2/19/2019 4:47,Austria,344,0,UK_Card,0,Diners,4250762
42692,2/19/2019 4:47,Austria,344,0,UK_Card,0,Diners,4250789
42693,2/19/2019 4:49,Austria,209,0,UK_Card,0,Visa,4250901
42694,2/19/2019 4:52,Austria,112,0,UK_Card,0,Master,4251075
42695,2/19/2019 4:57,Switzerland,219,0,Simplecard,0,Visa,4251406
42696,2/19/2019 5:00,Germany,185,0,Simplecard,0,Master,4251576
42697,2/19/2019 5:02,Germany,237,1,Moneycard,0,Master,4251654
42698,2/19/2019 5:05,Switzerland,202,0,UK_Card,0,Master,4251834
42699,2/19/2019 5:11,Austria,192,0,Simplecard,0,Master,4252215
42700,2/19/2019 5:12,Germany,289,0,UK_Card,1,Diners,4252289
42701,2/19/2019 5:14,Austria,229,0,Simplecard,0,Master,4252382
42702,2/19/2019 5:17,Germany,170,0,Moneycard,0,Diners,4252572
42703,2/19/2019 5:17,Germany,170,1,Moneycard,0,Diners,4252574
42704,2/19/2019 5:18,Switzerland,287,1,Goldcard,0,Master,4252664
42705,2/19/2019 5:21,Germany,234,0,UK_Card,1,Master,4252826
42706,2/19/2019 5:21,Germany,234,0,UK_Card,1,Master,4252846
42707,2/19/2019 5:24,Germany,299,0,Simplecard,0,Diners,4253010
42708,2/19/2019 5:25,Germany,299,0,Moneycard,0,Diners,4253064
42709,2/19/2019 5:26,Germany,299,0,UK_Card,0,Diners,4253104
42710,2/19/2019 5:28,Austria,110,0,Moneycard,0,Master,4253268
42711,2/19/2019 5:31,Germany,160,0,UK_Card,0,Master,4253419
42712,2/19/2019 5:31,Germany,160,0,Simplecard,0,Master,4253429
42713,2/19/2019 5:31,Germany,160,0,UK_Card,0,Master,4253429
42714,2/19/2019 5:32,Germany,165,0,UK_Card,1,Master,4253503
42715,2/19/2019 5:34,Germany,168,1,UK_Card,0,Master,4253626
42716,2/19/2019 5:38,Switzerland,298,0,Moneycard,0,Master,4253842
42717,2/19/2019 5:38,Switzerland,298,0,UK_Card,0,Master,4253859
42718,2/19/2019 5:43,Germany,149,0,UK_Card,0,Visa,4254142
42719,2/19/2019 5:44,Germany,149,0,Goldcard,0,Visa,4254200
42720,2/19/2019 5:44,Germany,149,1,Simplecard,0,Visa,4254224
42721,2/19/2019 5:46,Germany,223,0,Simplecard,0,Master,4254315
42722,2/19/2019 5:48,Germany,96,0,UK_Card,0,Diners,4254459
42723,2/19/2019 5:49,Germany,96,0,Moneycard,0,Diners,4254484
42724,2/19/2019 5:49,Germany,96,0,UK_Card,0,Diners,4254524
42725,2/19/2019 5:50,Germany,96,0,UK_Card,0,Diners,4254549
42726,2/19/2019 5:50,Germany,96,0,Goldcard,0,Diners,4254580
42727,2/19/2019 5:53,Switzerland,101,0,UK_Card,0,Master,4254716
42728,2/19/2019 5:53,Switzerland,101,0,Moneycard,0,Master,4254752
42729,2/19/2019 5:54,Switzerland,101,0,UK_Card,0,Master,4254800
42730,2/19/2019 5:54,Switzerland,101,0,Goldcard,0,Master,4254813
42731,2/19/2019 5:56,Germany,251,0,UK_Card,0,Master,4254891
42732,2/19/2019 5:56,Germany,251,0,Goldcard,0,Master,4254899
42733,2/19/2019 5:56,Germany,251,0,UK_Card,0,Master,4254931
42734,2/19/2019 5:56,Germany,251,0,UK_Card,0,Master,4254933
42735,2/19/2019 5:57,Germany,251,1,UK_Card,0,Master,4254970
42736,2/19/2019 5:58,Germany,335,0,UK_Card,0,Master,4255044
42737,2/19/2019 5:58,Germany,335,0,UK_Card,0,Master,4255058
42738,2/19/2019 5:59,Germany,335,0,UK_Card,0,Master,4255084
42739,2/19/2019 6:01,Austria,269,0,UK_Card,1,Master,4255212
42740,2/19/2019 6:01,Austria,269,0,UK_Card,1,Master,4255229
42741,2/19/2019 6:06,Germany,141,0,UK_Card,0,Master,4255521
42742,2/19/2019 6:07,Germany,141,0,UK_Card,0,Master,4255549
42743,2/19/2019 6:09,Austria,315,0,Moneycard,0,Visa,4255714
42744,2/19/2019 6:10,Austria,315,1,UK_Card,0,Visa,4255732
42745,2/19/2019 6:11,Switzerland,57,1,Moneycard,1,Master,4255829
42746,2/19/2019 6:13,Germany,228,1,Moneycard,0,Master,4255934
42747,2/19/2019 6:15,Germany,258,0,Simplecard,1,Diners,4256070
42748,2/19/2019 6:17,Germany,159,0,Simplecard,0,Visa,4256165
42749,2/19/2019 6:17,Germany,159,1,UK_Card,0,Visa,4256196
42750,2/19/2019 6:19,Switzerland,254,0,Simplecard,0,Master,4256309
42751,2/19/2019 6:21,Germany,50,0,Simplecard,0,Visa,4256408
42752,2/19/2019 6:25,Switzerland,135,0,Moneycard,0,Visa,4256648
42753,2/19/2019 6:25,Switzerland,135,0,UK_Card,0,Visa,4256687
42754,2/19/2019 6:26,Switzerland,135,1,UK_Card,0,Visa,4256711
42755,2/19/2019 6:27,Germany,66,0,UK_Card,0,Master,4256773
42756,2/19/2019 6:30,Germany,218,0,UK_Card,0,Diners,4256980
42757,2/19/2019 6:31,Germany,218,1,Simplecard,0,Diners,4257000
42758,2/19/2019 6:34,Switzerland,132,0,Simplecard,1,Master,4257184
42759,2/19/2019 6:35,Germany,325,0,Goldcard,0,Master,4257283
42760,2/19/2019 6:36,Germany,325,0,Moneycard,0,Master,4257301
42761,2/19/2019 6:36,Germany,325,0,UK_Card,0,Master,4257320
42762,2/19/2019 6:38,Germany,380,1,UK_Card,1,Master,4257420
42763,2/19/2019 6:39,Switzerland,231,1,Goldcard,0,Master,4257519
42764,2/19/2019 6:41,Austria,70,0,Simplecard,0,Master,4257635
42765,2/19/2019 6:42,Germany,224,0,UK_Card,1,Master,4257696
42766,2/19/2019 6:42,Germany,224,1,Moneycard,1,Master,4257706
42767,2/19/2019 6:44,Germany,237,0,UK_Card,0,Master,4257781
42768,2/19/2019 6:46,Germany,108,0,UK_Card,0,Master,4257895
42769,2/19/2019 6:46,Germany,108,0,Goldcard,0,Master,4257927
42770,2/19/2019 6:47,Germany,108,0,UK_Card,0,Master,4257985
42771,2/19/2019 6:47,Germany,108,1,Goldcard,0,Master,4257997
42772,2/19/2019 6:49,Germany,107,0,UK_Card,0,Master,4258070
42773,2/19/2019 6:49,Germany,107,0,Moneycard,0,Master,4258071
42774,2/19/2019 6:51,Switzerland,208,0,UK_Card,1,Visa,4258196
42775,2/19/2019 6:53,Germany,251,0,UK_Card,0,Master,4258361
42776,2/19/2019 6:54,Germany,43,0,UK_Card,0,Master,4258423
42777,2/19/2019 6:55,Germany,43,0,UK_Card,0,Master,4258441
42778,2/19/2019 6:55,Germany,43,1,UK_Card,0,Master,4258475
42779,2/19/2019 7:00,Switzerland,106,0,Simplecard,0,Master,4258773
42780,2/19/2019 7:01,Switzerland,106,0,UK_Card,0,Master,4258797
42781,2/19/2019 7:06,Germany,110,0,Moneycard,0,Visa,4259130
42782,2/19/2019 7:07,Germany,110,1,UK_Card,0,Visa,4259182
42783,2/19/2019 7:12,Germany,191,0,Simplecard,1,Master,4259473
42784,2/19/2019 7:18,Germany,196,1,UK_Card,0,Master,4259826
42785,2/19/2019 7:21,Germany,226,0,Simplecard,0,Visa,4260037
42786,2/19/2019 7:22,Germany,226,0,Goldcard,0,Visa,4260085
42787,2/19/2019 7:24,Switzerland,130,0,UK_Card,0,Master,4260190
42788,2/19/2019 7:25,Switzerland,410,0,UK_Card,0,Visa,4260276
42789,2/19/2019 7:27,Switzerland,161,1,Goldcard,0,Master,4260367
42790,2/19/2019 7:30,Austria,180,1,Goldcard,1,Visa,4260583
42791,2/19/2019 7:33,Germany,150,0,UK_Card,0,Master,4260719
42792,2/19/2019 7:34,Germany,150,1,UK_Card,0,Master,4260778
42793,2/19/2019 7:36,Switzerland,45,0,UK_Card,1,Diners,4260930
42794,2/19/2019 7:36,Switzerland,45,0,UK_Card,1,Diners,4260931
42795,2/19/2019 7:37,Switzerland,45,0,Simplecard,1,Diners,4260975
42796,2/19/2019 7:38,Switzerland,45,1,Moneycard,1,Diners,4261020
42797,2/19/2019 7:39,Germany,208,0,UK_Card,1,Diners,4261128
42798,2/19/2019 7:40,Germany,208,0,UK_Card,1,Diners,4261173
42799,2/19/2019 7:42,Germany,147,1,UK_Card,0,Master,4261293
42800,2/19/2019 7:45,Germany,336,0,Moneycard,0,Master,4261439
42801,2/19/2019 7:45,Germany,336,0,UK_Card,0,Master,4261458
42802,2/19/2019 7:45,Germany,336,0,Moneycard,0,Master,4261462
42803,2/19/2019 7:50,Austria,60,1,Moneycard,0,Master,4261741
42804,2/19/2019 7:51,Germany,211,0,UK_Card,0,Master,4261840
42805,2/19/2019 7:53,Germany,157,0,Simplecard,1,Visa,4261910
42806,2/19/2019 7:54,Switzerland,249,0,UK_Card,0,Diners,4261973
42807,2/19/2019 7:54,Switzerland,249,0,UK_Card,0,Diners,4262008
42808,2/19/2019 7:54,Switzerland,249,0,UK_Card,0,Diners,4262013
42809,2/19/2019 7:55,Germany,45,1,UK_Card,0,Master,4262080
42810,2/19/2019 7:57,Germany,121,0,UK_Card,0,Master,4262169
42811,2/19/2019 7:58,Germany,121,0,UK_Card,0,Master,4262215
42812,2/19/2019 7:58,Germany,121,0,UK_Card,0,Master,4262226
42813,2/19/2019 7:58,Germany,121,0,UK_Card,0,Master,4262251
42814,2/19/2019 7:59,Germany,121,0,UK_Card,0,Master,4262291
42815,2/19/2019 7:59,Germany,121,0,UK_Card,0,Master,4262306
42816,2/19/2019 8:01,Switzerland,46,1,Moneycard,1,Visa,4262424
42817,2/19/2019 8:04,Austria,265,0,UK_Card,0,Master,4262600
42818,2/19/2019 8:06,Germany,261,0,Simplecard,1,Master,4262741
42819,2/19/2019 8:09,Austria,244,1,UK_Card,1,Master,4262893
42820,2/19/2019 8:12,Austria,298,0,UK_Card,0,Master,4263063
42821,2/19/2019 8:12,Austria,298,0,UK_Card,0,Master,4263085
42822,2/19/2019 8:17,Germany,70,0,UK_Card,0,Visa,4263352
42823,2/19/2019 8:17,Germany,70,1,UK_Card,0,Visa,4263367
42824,2/19/2019 8:18,Germany,204,0,Simplecard,0,Master,4263455
42825,2/19/2019 8:23,Switzerland,355,1,UK_Card,1,Master,4263718
42826,2/19/2019 8:29,Austria,150,0,Simplecard,0,Master,4264117
42827,2/19/2019 8:32,Switzerland,115,0,Moneycard,0,Master,4264300
42828,2/19/2019 8:33,Switzerland,115,0,Moneycard,0,Master,4264310
42829,2/19/2019 8:33,Switzerland,115,0,Simplecard,0,Master,4264362
42830,2/19/2019 8:35,Germany,204,0,Simplecard,0,Diners,4264442
42831,2/19/2019 8:38,Germany,341,0,Simplecard,1,Master,4264617
42832,2/19/2019 8:38,Germany,341,0,UK_Card,1,Master,4264636
42833,2/19/2019 8:41,Austria,151,0,UK_Card,0,Master,4264790
42834,2/19/2019 8:41,Austria,151,1,Simplecard,0,Master,4264817
42835,2/19/2019 8:45,Germany,294,0,UK_Card,1,Diners,4265048
42836,2/19/2019 8:45,Germany,294,0,Simplecard,1,Diners,4265075
42837,2/19/2019 8:48,Germany,186,0,Moneycard,1,Master,4265217
42838,2/19/2019 8:49,Germany,186,0,Simplecard,1,Master,4265275
42839,2/19/2019 8:49,Germany,186,1,UK_Card,1,Master,4265285
42840,2/19/2019 8:50,Switzerland,247,0,Goldcard,0,Visa,4265387
42841,2/19/2019 8:51,Switzerland,247,0,UK_Card,0,Visa,4265432
42842,2/19/2019 8:55,Germany,86,1,Simplecard,1,Visa,4265639
42843,2/19/2019 9:00,Austria,128,0,Moneycard,0,Master,4265967
42844,2/19/2019 9:00,Austria,128,0,Moneycard,0,Master,4265982
42845,2/19/2019 9:01,Austria,128,1,Goldcard,0,Master,4266031
42846,2/19/2019 9:04,Germany,49,0,Moneycard,0,Master,4266216
42847,2/19/2019 9:06,Germany,337,0,Simplecard,0,Master,4266316
42848,2/19/2019 9:07,Germany,240,0,UK_Card,0,Master,4266399
42849,2/19/2019 9:08,Germany,240,0,UK_Card,0,Master,4266447
42850,2/19/2019 9:10,Germany,33,0,Goldcard,0,Master,4266555
42851,2/19/2019 9:11,Germany,33,0,Simplecard,0,Master,4266608
42852,2/19/2019 9:12,Germany,33,0,UK_Card,0,Master,4266665
42853,2/19/2019 9:12,Germany,33,0,UK_Card,0,Master,4266691
42854,2/19/2019 9:13,Germany,33,0,Moneycard,0,Master,4266723
42855,2/19/2019 9:16,Germany,202,0,Moneycard,1,Master,4266903
42856,2/19/2019 9:16,Germany,202,0,Simplecard,1,Master,4266908
42857,2/19/2019 9:16,Germany,202,0,Moneycard,1,Master,4266943
42858,2/19/2019 9:17,Germany,202,0,UK_Card,1,Master,4266960
42859,2/19/2019 9:20,Germany,135,0,Moneycard,0,Diners,4267183
42860,2/19/2019 9:21,Germany,135,0,UK_Card,0,Diners,4267212
42861,2/19/2019 9:24,Germany,404,0,UK_Card,0,Master,4267378
42862,2/19/2019 9:27,Germany,45,0,Simplecard,0,Master,4267564
42863,2/19/2019 9:29,Germany,163,0,Simplecard,0,Master,4267721
42864,2/19/2019 9:29,Germany,163,0,UK_Card,0,Master,4267728
42865,2/19/2019 9:30,Germany,163,0,Moneycard,0,Master,4267730
42866,2/19/2019 9:31,Switzerland,69,0,Simplecard,0,Visa,4267819
42867,2/19/2019 9:33,Germany,68,0,Goldcard,0,Master,4267946
42868,2/19/2019 9:34,Germany,68,0,UK_Card,0,Master,4267997
42869,2/19/2019 9:34,Germany,68,0,UK_Card,0,Master,4268003
42870,2/19/2019 9:35,Germany,68,0,UK_Card,0,Master,4268037
42871,2/19/2019 9:35,Germany,68,0,Simplecard,0,Master,4268084
42872,2/19/2019 9:36,Germany,68,0,UK_Card,0,Master,4268136
42873,2/19/2019 9:37,Germany,68,1,Goldcard,0,Master,4268163
42874,2/19/2019 9:38,Germany,380,0,UK_Card,0,Diners,4268234
42875,2/19/2019 9:40,Austria,316,0,UK_Card,0,Visa,4268350
42876,2/19/2019 9:40,Austria,316,0,Simplecard,0,Visa,4268361
42877,2/19/2019 9:40,Austria,316,0,Simplecard,0,Visa,4268387
42878,2/19/2019 9:41,Austria,316,0,UK_Card,0,Visa,4268414
42879,2/19/2019 9:41,Austria,316,0,Simplecard,0,Visa,4268444
42880,2/19/2019 9:42,Austria,316,0,UK_Card,0,Visa,4268493
42881,2/19/2019 9:42,Austria,316,0,Simplecard,0,Visa,4268498
42882,2/19/2019 9:44,Germany,146,0,UK_Card,1,Master,4268595
42883,2/19/2019 9:45,Germany,146,0,UK_Card,1,Master,4268644
42884,2/19/2019 9:46,Switzerland,207,1,Simplecard,0,Master,4268742
42885,2/19/2019 9:48,Germany,206,0,UK_Card,0,Master,4268815
42886,2/19/2019 9:48,Germany,206,0,Moneycard,0,Master,4268847
42887,2/19/2019 9:53,Germany,205,0,Goldcard,0,Diners,4269123
42888,2/19/2019 9:57,Germany,162,0,UK_Card,0,Diners,4269372
42889,2/19/2019 9:59,Germany,200,0,UK_Card,0,Master,4269469
42890,2/19/2019 10:03,Germany,327,0,UK_Card,0,Master,4269745
42891,2/19/2019 10:05,Switzerland,150,0,UK_Card,0,Visa,4269837
42892,2/19/2019 10:05,Switzerland,150,0,Moneycard,0,Visa,4269870
42893,2/19/2019 10:06,Switzerland,150,1,UK_Card,0,Visa,4269921
42894,2/19/2019 10:08,Germany,362,0,UK_Card,0,Diners,4270012
42895,2/19/2019 10:12,Germany,154,0,Moneycard,0,Visa,4270290
42896,2/19/2019 10:13,Germany,154,0,UK_Card,0,Visa,4270335
42897,2/19/2019 10:16,Germany,277,1,UK_Card,1,Visa,4270502
42898,2/19/2019 10:17,Germany,28,0,Moneycard,0,Master,4270592
42899,2/19/2019 10:18,Germany,28,0,UK_Card,0,Master,4270617
42900,2/19/2019 10:20,Germany,403,0,UK_Card,0,Master,4270746
42901,2/19/2019 10:24,Germany,130,1,UK_Card,0,Master,4270983
42902,2/19/2019 10:27,Germany,302,0,UK_Card,0,Master,4271153
42903,2/19/2019 10:28,Germany,237,0,Moneycard,0,Diners,4271235
42904,2/19/2019 10:31,Germany,48,0,UK_Card,0,Master,4271415
42905,2/19/2019 10:31,Germany,48,0,Simplecard,0,Master,4271437
42906,2/19/2019 10:32,Germany,48,0,Moneycard,0,Master,4271486
42907,2/19/2019 10:35,Germany,226,0,UK_Card,0,Diners,4271650
42908,2/19/2019 10:39,Austria,139,1,UK_Card,0,Master,4271890
42909,2/19/2019 10:41,Germany,191,0,UK_Card,0,Visa,4272000
42910,2/19/2019 10:44,Germany,154,0,Moneycard,0,Visa,4272197
42911,2/19/2019 10:51,Germany,226,0,Goldcard,0,Visa,4272631
42912,2/19/2019 10:51,Germany,226,0,Moneycard,0,Visa,4272638
42913,2/19/2019 10:51,Germany,226,0,Simplecard,0,Visa,4272644
42914,2/19/2019 10:52,Germany,226,0,UK_Card,0,Visa,4272701
42915,2/19/2019 10:55,Germany,32,0,UK_Card,0,Master,4272839
42916,2/19/2019 11:01,Germany,224,0,UK_Card,0,Visa,4273217
42917,2/19/2019 11:04,Germany,269,0,Moneycard,0,Diners,4273415
42918,2/19/2019 11:05,Germany,269,0,UK_Card,0,Diners,4273466
42919,2/19/2019 11:05,Germany,269,0,Moneycard,0,Diners,4273471
42920,2/19/2019 11:05,Germany,269,1,Simplecard,0,Diners,4273473
42921,2/19/2019 11:08,Germany,384,1,Simplecard,0,Master,4273652
42922,2/19/2019 11:11,Germany,136,0,Moneycard,0,Master,4273832
42923,2/19/2019 11:14,Germany,217,0,Moneycard,0,Master,4273983
42924,2/19/2019 11:15,Germany,217,0,Simplecard,0,Master,4274034
42925,2/19/2019 11:15,Germany,217,0,UK_Card,0,Master,4274058
42926,2/19/2019 11:16,Germany,217,0,Simplecard,0,Master,4274102
42927,2/19/2019 11:17,Germany,172,0,UK_Card,0,Master,4274196
42928,2/19/2019 11:18,Germany,172,0,Simplecard,0,Master,4274214
42929,2/19/2019 11:20,Switzerland,229,1,Simplecard,0,Master,4274339
42930,2/19/2019 11:22,Austria,323,0,Simplecard,0,Diners,4274452
42931,2/19/2019 11:22,Austria,323,0,UK_Card,0,Diners,4274473
42932,2/19/2019 11:23,Germany,290,1,UK_Card,0,Master,4274551
42933,2/19/2019 11:32,Switzerland,331,0,Moneycard,1,Visa,4275061
42934,2/19/2019 11:34,Germany,30,1,Simplecard,0,Diners,4275196
42935,2/19/2019 11:35,Germany,94,0,Simplecard,0,Master,4275264
42936,2/19/2019 11:35,Germany,94,0,UK_Card,0,Master,4275276
42937,2/19/2019 11:36,Germany,94,0,UK_Card,0,Master,4275292
42938,2/19/2019 11:36,Germany,94,0,UK_Card,0,Master,4275323
42939,2/19/2019 11:37,Germany,94,0,Moneycard,0,Master,4275367
42940,2/19/2019 11:38,Germany,82,0,UK_Card,1,Diners,4275446
42941,2/19/2019 11:39,Germany,82,0,UK_Card,1,Diners,4275472
42942,2/19/2019 11:40,Germany,158,0,UK_Card,0,Visa,4275533
42943,2/19/2019 11:43,Switzerland,187,0,UK_Card,0,Master,4275749
42944,2/19/2019 11:43,Switzerland,187,0,UK_Card,0,Master,4275761
42945,2/19/2019 11:44,Switzerland,187,0,UK_Card,0,Master,4275787
42946,2/19/2019 11:48,Germany,178,1,Simplecard,0,Diners,4276016
42947,2/19/2019 11:49,Germany,201,0,Simplecard,0,Visa,4276079
42948,2/19/2019 11:49,Germany,201,1,UK_Card,0,Visa,4276106
42949,2/19/2019 11:52,Germany,337,0,Goldcard,0,Master,4276301
42950,2/19/2019 11:53,Germany,337,0,Moneycard,0,Master,4276323
42951,2/19/2019 11:54,Germany,161,0,Moneycard,0,Master,4276420
42952,2/19/2019 11:55,Germany,161,1,UK_Card,0,Master,4276454
42953,2/19/2019 11:58,Austria,409,0,UK_Card,1,Diners,4276631
42954,2/19/2019 11:58,Austria,409,1,Simplecard,1,Diners,4276635
42955,2/19/2019 12:00,Switzerland,176,0,Simplecard,0,Visa,4276786
42956,2/19/2019 12:03,Germany,346,0,UK_Card,1,Master,4276920
42957,2/19/2019 12:03,Germany,346,0,UK_Card,1,Master,4276925
42958,2/19/2019 12:05,Switzerland,227,0,UK_Card,0,Diners,4277070
42959,2/19/2019 12:05,Switzerland,227,1,Goldcard,0,Diners,4277077
42960,2/19/2019 12:09,Germany,328,0,Goldcard,1,Visa,4277277
42961,2/19/2019 12:09,Germany,328,0,Simplecard,1,Visa,4277304
42962,2/19/2019 12:11,Austria,37,1,UK_Card,0,Master,4277392
42963,2/19/2019 12:13,Switzerland,332,0,Simplecard,1,Visa,4277566
42964,2/19/2019 12:14,Switzerland,332,0,Simplecard,1,Visa,4277575
42965,2/19/2019 12:20,Germany,217,0,UK_Card,0,Visa,4277943
42966,2/19/2019 12:21,Germany,226,0,UK_Card,0,Master,4278008
42967,2/19/2019 12:25,Germany,78,0,Simplecard,0,Master,4278239
42968,2/19/2019 12:26,Austria,367,0,UK_Card,0,Diners,4278308
42969,2/19/2019 12:28,Switzerland,51,0,UK_Card,1,Master,4278410
42970,2/19/2019 12:28,Switzerland,51,1,Moneycard,1,Master,4278459
42971,2/19/2019 12:34,Germany,164,0,Moneycard,0,Visa,4278828
42972,2/19/2019 12:36,Germany,264,0,Moneycard,0,Master,4278916
42973,2/19/2019 12:40,Switzerland,127,1,Simplecard,0,Diners,4279136
42974,2/19/2019 12:41,Germany,108,0,Simplecard,0,Master,4279212
42975,2/19/2019 12:42,Germany,214,0,Moneycard,0,Master,4279285
42976,2/19/2019 12:43,Germany,214,0,Simplecard,0,Master,4279345
42977,2/19/2019 12:43,Germany,214,1,UK_Card,0,Master,4279364
42978,2/19/2019 12:45,Germany,279,0,UK_Card,0,Master,4279430
42979,2/19/2019 12:48,Germany,101,0,UK_Card,0,Diners,4279643
42980,2/19/2019 12:49,Germany,101,0,UK_Card,0,Diners,4279700
42981,2/19/2019 12:52,Switzerland,118,0,Goldcard,0,Master,4279880
42982,2/19/2019 12:53,Germany,179,0,Simplecard,0,Visa,4279955
42983,2/19/2019 12:57,Austria,136,0,Moneycard,0,Diners,4280169
42984,2/19/2019 12:59,Germany,272,0,UK_Card,0,Master,4280277
42985,2/19/2019 13:02,Austria,184,0,UK_Card,1,Diners,4280485
42986,2/19/2019 13:02,Austria,184,0,UK_Card,1,Diners,4280487
42987,2/19/2019 13:03,Austria,184,0,Simplecard,1,Diners,4280538
42988,2/19/2019 13:04,Germany,156,1,Goldcard,0,Master,4280605
42989,2/19/2019 13:06,Switzerland,341,0,UK_Card,0,Visa,4280744
42990,2/19/2019 13:07,Switzerland,341,0,UK_Card,0,Visa,4280796
42991,2/19/2019 13:07,Switzerland,341,0,Simplecard,0,Visa,4280797
42992,2/19/2019 13:08,Switzerland,341,1,Simplecard,0,Visa,4280824
42993,2/19/2019 13:09,Germany,89,0,Simplecard,1,Visa,4280922
42994,2/19/2019 13:11,Germany,238,0,Simplecard,0,Master,4281031
42995,2/19/2019 13:15,Germany,354,0,Moneycard,0,Master,4281250
42996,2/19/2019 13:16,Switzerland,288,0,Moneycard,0,Diners,4281342
42997,2/19/2019 13:19,Germany,292,0,UK_Card,0,Master,4281474
42998,2/19/2019 13:20,Austria,274,0,Goldcard,0,Diners,4281555
42999,2/19/2019 13:20,Austria,274,0,UK_Card,0,Diners,4281577
43000,2/19/2019 13:21,Germany,139,1,UK_Card,0,Visa,4281647
43001,2/19/2019 13:24,Switzerland,138,0,Moneycard,0,Master,4281820
43002,2/19/2019 13:25,Switzerland,138,1,Goldcard,0,Master,4281869
43003,2/19/2019 13:28,Germany,369,0,Moneycard,0,Master,4282024
43004,2/19/2019 13:28,Germany,369,0,UK_Card,0,Master,4282048
43005,2/19/2019 13:29,Switzerland,219,0,Simplecard,0,Visa,4282117
43006,2/19/2019 13:31,Germany,163,1,UK_Card,0,Master,4282235
43007,2/19/2019 13:33,Switzerland,370,0,UK_Card,0,Visa,4282345
43008,2/19/2019 13:33,Switzerland,370,0,Goldcard,0,Visa,4282365
43009,2/19/2019 13:35,Germany,97,0,UK_Card,0,Visa,4282449
43010,2/19/2019 13:36,Germany,240,1,Goldcard,1,Diners,4282523
43011,2/19/2019 13:38,Germany,229,0,Simplecard,0,Visa,4282619
43012,2/19/2019 13:39,Germany,187,1,UK_Card,0,Visa,4282712
43013,2/19/2019 13:44,Switzerland,263,0,UK_Card,1,Visa,4282985
43014,2/19/2019 13:44,Switzerland,263,1,Simplecard,1,Visa,4283013
43015,2/19/2019 13:46,Austria,321,0,Simplecard,0,Master,4283114
43016,2/19/2019 13:49,Germany,273,0,Moneycard,0,Master,4283301
43017,2/19/2019 13:49,Germany,273,0,Moneycard,0,Master,4283315
43018,2/19/2019 13:53,Germany,351,0,Moneycard,1,Master,4283522
43019,2/19/2019 13:53,Germany,351,1,UK_Card,1,Master,4283549
43020,2/19/2019 13:55,Germany,52,1,Simplecard,0,Master,4283639
43021,2/19/2019 13:58,Austria,259,1,Goldcard,1,Visa,4283825
43022,2/19/2019 14:00,Switzerland,243,0,Simplecard,0,Master,4283962
43023,2/19/2019 14:02,Germany,30,1,UK_Card,0,Master,4284066
43024,2/19/2019 14:03,Germany,239,0,Moneycard,0,Visa,4284127
43025,2/19/2019 14:08,Germany,47,1,Simplecard,1,Diners,4284419
43026,2/19/2019 14:11,Germany,139,0,Simplecard,0,Master,4284603
43027,2/19/2019 14:11,Germany,139,0,UK_Card,0,Master,4284618
43028,2/19/2019 14:12,Germany,139,0,UK_Card,0,Master,4284660
43029,2/19/2019 14:13,Germany,139,0,UK_Card,0,Master,4284718
43030,2/19/2019 14:14,Austria,158,0,Simplecard,0,Master,4284791
43031,2/19/2019 14:15,Germany,169,0,UK_Card,1,Master,4284887
43032,2/19/2019 14:20,Germany,132,1,UK_Card,0,Diners,4285175
43033,2/19/2019 14:23,Switzerland,127,0,Simplecard,0,Visa,4285312
43034,2/19/2019 14:26,Germany,135,0,UK_Card,1,Master,4285499
43035,2/19/2019 14:28,Germany,112,0,UK_Card,0,Master,4285636
43036,2/19/2019 14:28,Germany,112,0,Simplecard,0,Master,4285642
43037,2/19/2019 14:31,Germany,42,0,UK_Card,0,Visa,4285824
43038,2/19/2019 14:32,Germany,42,0,Simplecard,0,Visa,4285870
43039,2/19/2019 14:33,Switzerland,211,0,UK_Card,0,Master,4285935
43040,2/19/2019 14:34,Austria,278,0,UK_Card,0,Diners,4286000
43041,2/19/2019 14:34,Austria,278,0,Moneycard,0,Diners,4286001
43042,2/19/2019 14:39,Switzerland,209,0,UK_Card,0,Master,4286301
43043,2/19/2019 14:40,Switzerland,209,0,Moneycard,0,Master,4286336
43044,2/19/2019 14:40,Switzerland,209,0,UK_Card,0,Master,4286375
43045,2/19/2019 14:41,Switzerland,209,0,Goldcard,0,Master,4286398
43046,2/19/2019 14:44,Austria,306,1,Goldcard,1,Visa,4286577
43047,2/19/2019 14:45,Germany,117,0,UK_Card,0,Master,4286660
43048,2/19/2019 14:45,Germany,117,0,Simplecard,0,Master,4286664
43049,2/19/2019 14:49,Switzerland,250,1,Goldcard,0,Master,4286912
43050,2/19/2019 14:50,Germany,44,0,Simplecard,0,Master,4286975
